start,end,location_idx,Kitchen_AP,Lounge_AP,Upstairs_AP,Study_AP,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_std_width,3d_shape_std_height,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr,target_vector
676.0,677.0,5,0.0,0.0,0.0,0.0,0.5551,0.29941,0.00486,0.00488,0.57717,0.56147,0.44153,0.00549,0.00538,0.00442,0.22257,0.3222,0.02774,0.001,0.25838,0.58607,0.03644,0.00159,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
677.0,678.0,5,0.0,0.0,0.0,0.0,0.5549,0.29981,0.00392,0.0069,0.57694,0.56097,0.44156,0.00423,0.00767,0.00594,0.2186,0.32072,0.03055,0.01147,0.25479,0.58776,0.04034,0.01617,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
678.0,679.0,5,0.0,0.0,0.0,0.0,0.55476,0.29988,0.0036,0.00566,0.57675,0.56085,0.44137,0.00394,0.00628,0.00536,0.21938,0.31427,0.0304,0.0143,0.25538,0.59527,0.04014,0.01954,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
679.0,680.0,5,0.0,0.0,0.0,0.0,0.55456,0.30065,0.00398,0.00571,0.57652,0.55988,0.44153,0.00436,0.00637,0.00413,0.21938,0.31228,0.0304,0.00895,0.25547,0.59744,0.0402,0.01224,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
680.0,681.0,5,0.0,0.0,0.0,0.0,0.55432,0.30038,0.00269,0.0033,0.57622,0.56022,0.44146,0.00271,0.00356,0.00547,0.22227,0.31256,0.02812,0.01011,0.25807,0.59717,0.03702,0.01414,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
681.0,682.0,5,0.0,0.0,0.0,0.0,0.55435,0.30053,0.00398,0.00624,0.57622,0.56001,0.44133,0.00436,0.00695,0.00434,0.221,0.31149,0.02945,0.001,0.25683,0.59849,0.03866,0.00156,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
682.0,683.0,5,0.0,0.0,0.0,0.0,0.55419,0.30093,0.0042,0.00552,0.57602,0.55949,0.44125,0.0047,0.00608,0.00541,0.21546,0.31149,0.02939,0.001,0.25173,0.59854,0.03889,0.00174,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
683.0,684.0,5,0.0,0.0,0.0,0.0,0.54369,0.30156,0.1111,0.04139,0.56253,0.55817,0.43547,0.13191,0.04861,0.10967,0.27601,0.32109,0.24585,0.03419,0.30081,0.5918,0.29045,0.05076,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
684.0,685.0,5,0.0,0.0,0.0,0.0,0.4961,0.31645,0.05282,0.03815,0.50334,0.53718,0.41023,0.05853,0.04039,0.04398,0.52831,0.29864,0.07293,0.02815,0.49827,0.63428,0.0859,0.03523,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.888888888889, 0.0, 0.0, 0.0, 0.0]"
685.0,686.0,5,0.0,0.0,0.0,0.0,0.52902,0.20846,0.16471,0.22827,0.54002,0.66441,0.39638,0.17137,0.23749,0.05972,0.37168,0.45978,0.20787,0.2473,0.35492,0.47262,0.26073,0.31229,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.888888888889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.111111111111, 0.0, 0.0, 0.0, 0.0]"
686.0,687.0,5,0.0,0.0,0.0,0.0,0.73792,0.13766,0.55414,0.13213,0.73879,0.71773,0.32306,0.46519,0.14654,0.22,0.40433,0.76473,0.31991,0.04952,0.32853,0.25573,0.31892,0.04062,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
687.0,688.0,5,0.0,0.0,0.0,0.0,0.97171,0.21547,0.39366,0.46341,0.96613,0.63073,0.31383,0.44697,0.41259,0.19872,0.13566,0.55162,0.60525,0.79107,0.13504,0.47007,0.60579,0.87178,0.52161,0.43643,0.43751,0.001,0.001,0.51979,0.001,0.33229,0.7299,0.001,0.001,0.001,0.45519,0.001,0.23371,0.6773,0.001,0.001,0.001,0.49438,0.001,0.33671,0.6761,0.001,0.5005,0.5005,0.5005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]"
688.0,689.0,5,0.88247,0.0,0.80154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39315,0.62482,0.85964,0.19238,0.2992,0.38189,0.29641,0.39649,0.51315,0.29806,0.16067,0.4772,0.651,0.53982,0.54642,0.45827,0.40868,0.15712,0.75071,0.8743,0.2041,0.79191,0.80693,0.52728,0.18344,0.75189,0.40025,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
689.0,690.0,5,0.93385,0.0,0.63616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4779,0.5849,0.6457,0.42424,0.50556,0.62665,0.70881,0.56021,0.2612,0.64338,0.53885,0.57222,0.42336,0.91407,1.0,0.47338,1.0,0.34553,0.47033,0.72177,0.47415,0.78459,0.57639,0.51883,0.03775,0.92791,0.07857,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
690.0,691.0,5,0.83837,0.0,0.67365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21562,0.6794,0.24795,0.11047,0.58816,0.22182,0.12731,0.19361,0.49335,0.3252,0.19036,0.43628,0.72975,0.20319,0.44049,0.66013,0.27058,0.13401,0.33765,0.31219,0.14609,0.28387,0.48367,0.28576,0.47979,0.62929,0.73033,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
691.0,692.0,5,0.0,0.0,0.71775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19983,0.73322,0.45115,0.05767,0.61846,0.19167,0.08437,0.15637,0.50105,0.31465,0.07866,0.52709,0.75349,0.12635,0.45176,0.79814,0.28527,0.08391,0.10025,0.48167,0.13653,0.46352,0.63546,0.14761,0.80638,0.12978,0.14694,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.555555555556, 0.444444444444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
692.0,693.0,5,0.0,0.0,0.81257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19834,0.74008,0.4311,0.14641,0.62133,0.20053,0.07178,0.13904,0.5027,0.31239,0.09252,0.53927,0.75403,0.11961,0.45345,0.8311,0.28748,0.06505,0.0444,0.48638,0.05679,0.35947,0.64435,0.04799,0.63459,0.2547,0.05677,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.888888888889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
693.0,694.0,5,0.88975,0.0,0.76295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2541,0.75235,0.43979,0.20615,0.51969,0.25108,0.3494,0.3477,0.42348,0.42096,0.1086,0.56101,0.76697,0.12061,0.48388,0.8256,0.32714,0.15638,0.20769,0.5457,0.27331,0.47815,0.52051,0.23125,0.68279,0.42127,0.45958,"[0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
694.0,695.0,5,0.75303,0.0,0.51047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21446,0.77107,0.65346,0.06928,0.59039,0.22847,0.0936,0.13647,0.45649,0.37572,0.05212,0.59419,0.80797,0.04922,0.43598,0.85925,0.26471,0.06742,0.38454,0.68975,0.04166,0.54155,0.78216,0.23783,0.52938,0.60375,0.616,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.888888888889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.111111111111, 0.0]"
695.0,696.0,5,0.80154,0.0,0.75744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32385,0.75829,0.51148,0.23223,0.38049,0.30784,0.25524,0.32972,0.46639,0.36215,0.15709,0.57154,0.79988,0.16808,0.48782,0.77548,0.33229,0.14082,0.38746,0.58665,0.46311,0.5765,0.50018,0.27824,0.71641,0.41711,0.47261,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9, 0.0]"
696.0,697.0,5,0.86042,0.0,0.66924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28655,0.80683,0.25539,0.10161,0.45207,0.28833,0.09307,0.22314,0.53406,0.26941,0.14621,0.65759,0.87216,0.16792,0.48951,0.80981,0.33449,0.0923,0.32444,0.33808,0.16144,0.27818,0.49066,0.27542,0.57458,0.5959,0.85512,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
697.0,698.0,5,0.0,0.0,0.76295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40218,0.87326,0.40503,0.05533,0.23017,0.39741,0.06432,0.28285,0.62923,0.13898,0.06644,0.77533,0.91639,0.07102,0.50304,0.92997,0.35212,0.04358,0.06634,0.46755,0.06063,0.35622,0.6253,0.07618,0.57346,0.82371,0.79991,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
698.0,699.0,5,0.9118,0.0,0.88975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45114,0.92367,0.50494,0.02213,0.13624,0.44663,0.04301,0.30083,0.66993,0.08318,0.02148,0.8647,0.96386,0.02275,0.50923,0.98764,0.3602,0.02445,0.12077,0.55652,0.02082,0.40011,0.70405,0.0743,0.63686,0.79604,0.75784,"[0.0, 0.0, 0.0, 0.0, 0.888888888889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
699.0,700.0,5,0.9559,0.0,0.8677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.515,0.93512,0.48822,0.05422,0.09643,0.50693,0.1221,0.38429,0.68589,0.06207,0.02148,0.88499,0.97627,0.01656,0.51261,0.99794,0.36461,0.02808,0.09106,0.54146,0.01636,0.38304,0.69833,0.05457,0.55111,0.41227,0.44825,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
700.0,701.0,3,0.0,0.0,0.70011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60516,0.92264,0.4166,0.03955,0.16131,0.6098,0.06038,0.42217,0.75135,0.10655,0.08823,0.86287,0.95307,0.07833,0.54191,0.96498,0.4028,0.07276,0.06061,0.47131,0.06948,0.38467,0.63292,0.06491,0.44647,0.40036,0.262,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
701.0,702.0,5,0.70011,0.0,0.58545,0.0,0.50759,0.72354,0.13784,0.06676,0.50911,0.11623,0.3095,0.11703,0.04967,0.25905,0.39419,0.47306,0.12221,0.0408,0.29791,0.53259,0.08611,0.10027,0.58678,0.90648,0.36939,0.03878,0.12605,0.58852,0.08105,0.41383,0.7321,0.09675,0.07376,0.83422,0.94282,0.09786,0.54529,0.9437,0.40721,0.07227,0.12253,0.44118,0.10706,0.33915,0.55925,0.17392,0.51085,0.93215,0.37383,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
702.0,703.0,5,0.23264,0.0,0.26792,0.0,0.4315,0.63013,0.0687,0.20789,0.42266,0.12667,0.47083,0.1014,0.1159,0.91189,0.26994,0.52727,0.1449,0.06326,0.31064,0.30631,0.05075,0.32956,0.58143,0.91267,0.34712,0.05504,0.11578,0.57921,0.04464,0.39842,0.7387,0.07866,0.07278,0.8452,0.95739,0.08359,0.54022,0.92722,0.4006,0.09522,0.16153,0.42141,0.06984,0.30745,0.56496,0.16546,0.3574,0.6509,0.11069,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
703.0,704.0,5,0.27674,0.0,0.28997,0.0,0.42709,0.5342,0.0208,0.09653,0.40347,0.19089,0.63745,0.02927,0.09963,0.49779,0.17147,0.50778,0.08048,0.09565,0.30876,0.1606,0.06987,0.08621,0.61412,0.90389,0.36646,0.05752,0.17852,0.61113,0.06219,0.43052,0.7541,0.11636,0.08029,0.82964,0.93851,0.11472,0.54473,0.92379,0.40648,0.09458,0.12829,0.42988,0.0722,0.34159,0.58465,0.13633,0.43216,0.64434,0.1918,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
704.0,705.0,5,0.32966,0.0,0.34289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62041,0.90565,0.40996,0.07393,0.19059,0.61645,0.05634,0.43437,0.75575,0.12088,0.0879,0.83275,0.93473,0.10339,0.54924,0.94164,0.41235,0.05643,0.05104,0.4666,0.03755,0.34159,0.64054,0.05363,0.6014,0.62317,0.37605,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
705.0,706.0,5,0.24212,0.0,0.32569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58692,0.91985,0.43167,0.05118,0.12632,0.59162,0.05755,0.4042,0.7431,0.08544,0.06311,0.85793,0.94606,0.08712,0.53797,0.93546,0.39766,0.06361,0.03716,0.49061,0.0505,0.3611,0.64562,0.04611,0.59714,0.4931,0.14814,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
706.0,707.0,5,0.22381,0.0,0.36604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6379,0.89821,0.41921,0.06742,0.22414,0.64394,0.05927,0.45299,0.7629,0.14274,0.09193,0.81957,0.93203,0.19134,0.56896,0.90113,0.43806,0.07049,0.04872,0.48073,0.06077,0.35541,0.63038,0.06867,0.73171,0.30279,0.18851,"[0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7]"
707.0,708.0,5,0.17089,0.0,0.58104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65895,0.8883,0.40065,0.09127,0.26454,0.66922,0.07789,0.45813,0.76455,0.14878,0.11335,0.80199,0.89427,0.18945,0.56952,0.87985,0.4388,0.08827,0.06924,0.4586,0.05884,0.34809,0.61386,0.0931,0.67988,0.53785,0.27708,"[0.0, 0.0, 0.0, 0.0, 0.333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.666666666667]"
708.0,709.0,5,0.32084,0.0,0.66924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61323,0.94314,0.34263,0.08213,0.17681,0.59783,0.08995,0.47546,0.7607,0.16913,0.11988,0.89921,0.96817,0.16545,0.60108,0.9128,0.47993,0.09878,0.16951,0.42188,0.09779,0.32533,0.55798,0.1758,0.77492,0.50987,0.13415,"[0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
709.0,710.0,5,0.39581,0.0,0.38699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69004,0.89888,0.41278,0.03986,0.32419,0.68961,0.05822,0.47867,0.80856,0.1729,0.05071,0.82076,0.94606,0.08565,0.51656,0.92104,0.36975,0.06161,0.05476,0.47367,0.0578,0.37491,0.6253,0.07618,0.87207,0.44218,0.42793,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
710.0,711.0,5,0.43109,0.0,0.39581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.70396,0.87859,0.43934,0.05597,0.3509,0.69094,0.06069,0.5127,0.82121,0.21286,0.08159,0.78478,0.9029,0.13518,0.55882,0.90319,0.42484,0.07243,0.07073,0.49673,0.09495,0.39524,0.62657,0.0743,0.72379,0.70907,0.44536,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
711.0,712.0,5,0.32525,0.0,0.36053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73933,0.87053,0.45638,0.06572,0.41877,0.72065,0.11532,0.55764,0.82672,0.26564,0.07518,0.7705,0.90992,0.09469,0.52614,0.89701,0.38224,0.06338,0.10062,0.48779,0.12996,0.43019,0.64498,0.10908,0.68997,0.11191,0.53297,"[0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
712.0,713.0,4,0.53693,0.0,0.32966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67893,0.87286,0.57478,0.06448,0.30288,0.67321,0.03685,0.46647,0.80856,0.15858,0.08638,0.77462,0.91477,0.06835,0.50811,0.9231,0.35873,0.13352,0.24481,0.60737,0.09086,0.57406,0.73199,0.27542,0.56982,0.30617,0.29475,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
713.0,714.0,4,0.2194,0.0,0.43991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72969,0.8586,0.4706,0.05767,0.40029,0.72376,0.06425,0.52426,0.83002,0.22643,0.09008,0.74936,0.91477,0.10384,0.50923,0.90525,0.3602,0.11656,0.09022,0.51321,0.11587,0.43263,0.62657,0.1119,0.7192,0.10215,0.23519,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
714.0,715.0,4,0.21499,0.0,0.75017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73081,0.86976,0.34498,0.10799,0.40243,0.72863,0.08671,0.54223,0.81956,0.24755,0.13043,0.76913,0.91909,0.15437,0.54811,0.84483,0.41088,0.113,0.16533,0.41105,0.08192,0.30907,0.56115,0.1711,0.6029,0.34422,0.11275,"[0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
