start,end,location_idx,2d_movement_mean_x,2d_movement_mean_y,2d_movement_std_x,2d_movement_std_y,3d_movement_mean_x,3d_movement_mean_y,3d_movement_mean_z,3d_movement_std_x,3d_movement_std_y,3d_movement_std_z,2d_shape_mean_width,2d_shape_mean_height,2d_shape_std_width,2d_shape_std_height,3d_shape_mean_width,3d_shape_mean_height,3d_shape_std_width,3d_shape_std_height,x_mean,y_mean,z_mean,x_average_jerk,x_average_absolute_value,x_median,x_std_dev,x_max_value,x_min_value,x_max_absolute_value,y_average_jerk,y_average_absolute_value,y_median,y_std_dev,y_max_value,y_min_value,y_max_absolute_value,z_average_jerk,z_average_absolute_value,z_median,z_std_dev,z_max_value,z_min_value,z_max_absolute_value,xy_corr,xz_corr,yz_corr,target_vector
977.0,978.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13815,0.59885,0.56396,0.02635,0.75129,0.0806,0.01966,0.02223,0.63427,0.21866,0.01442,0.2941,0.59164,0.016,0.22023,0.82862,0.08348,0.01794,0.29295,0.5717,0.03072,0.19251,0.73577,0.10085,0.16622,0.48622,0.56008,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
978.0,979.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14139,0.59574,0.56571,0.01658,0.7454,0.08259,0.02761,0.02744,0.63468,0.21817,0.0193,0.28862,0.59164,0.02956,0.22148,0.81974,0.08494,0.01368,0.29578,0.57057,0.03113,0.19206,0.73859,0.10035,0.15604,0.80792,0.12569,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
980.0,981.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13681,0.45835,0.48889,0.1238,0.75372,0.08757,0.17565,0.0703,0.5082,0.36654,0.12866,0.19662,0.48995,0.23683,0.21733,0.64,0.1113,0.05529,0.17519,0.52141,0.10967,0.18214,0.63332,0.08931,0.40151,0.37956,0.90869,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
981.0,982.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1316,0.60294,0.53725,0.02536,0.76316,0.07762,0.02572,0.01462,0.62678,0.22745,0.01442,0.30129,0.59434,0.02272,0.22688,0.8328,0.09129,0.01546,0.24964,0.55079,0.04391,0.17629,0.70397,0.08279,0.28909,0.72957,0.1804,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
982.0,983.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13423,0.59917,0.54516,0.01669,0.75839,0.07762,0.01385,0.01182,0.6326,0.22061,0.01342,0.29467,0.59218,0.01442,0.2194,0.8328,0.0825,0.00813,0.26247,0.55757,0.00998,0.16953,0.72941,0.07526,0.57724,0.31096,0.29396,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
983.0,984.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13619,0.59412,0.53527,0.02383,0.75484,0.07911,0.02999,0.02223,0.62179,0.2333,0.01974,0.28578,0.59867,0.05773,0.22646,0.8119,0.0908,0.01348,0.24643,0.55192,0.03829,0.17268,0.70397,0.07877,0.5165,0.47612,0.9927,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
984.0,985.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16504,0.60202,0.45764,0.08199,0.70252,0.11244,0.12009,0.0743,0.60015,0.25868,0.06666,0.29968,0.58893,0.1095,0.26674,0.80459,0.13814,0.05073,0.13565,0.45191,0.13282,0.19972,0.60294,0.10888,0.58299,0.39481,0.39098,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0]"
985.0,986.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32698,0.86084,0.42395,0.16178,0.40885,0.32936,0.26057,0.14801,0.51111,0.36312,0.22926,0.75512,0.84855,0.26363,0.4951,0.88505,0.40655,0.13147,0.42015,0.45812,0.46654,0.25785,0.41855,0.1736,0.29422,0.81891,0.42667,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
986.0,987.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38373,0.86745,0.61243,0.05587,0.30593,0.32737,0.06166,0.1464,0.72581,0.1113,0.10448,0.76675,0.87181,0.11133,0.36057,0.91327,0.24843,0.05895,0.37156,0.63894,0.10639,0.22676,0.71598,0.13898,0.26177,0.18598,0.39464,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
987.0,988.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41244,0.89995,0.52666,0.04841,0.25387,0.36717,0.04529,0.1452,0.73954,0.09519,0.15273,0.82395,0.90481,0.18067,0.39504,0.85057,0.28894,0.12295,0.25417,0.56435,0.18417,0.23442,0.58387,0.14751,0.41801,0.38982,0.20973,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
988.0,989.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41124,0.89061,0.62547,0.01944,0.25603,0.3612,0.02146,0.13198,0.75243,0.08006,0.04403,0.8075,0.88587,0.05402,0.35435,0.95402,0.24111,0.03597,0.39269,0.62368,0.06509,0.2245,0.73365,0.13647,0.36981,0.65449,0.04863,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0]"
989.0,990.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44717,0.83371,0.72975,0.11469,0.22866,0.38757,0.18294,0.22972,0.68337,0.16107,0.08019,0.70737,0.84693,0.15441,0.35393,0.88139,0.24062,0.06272,0.56179,0.73838,0.18567,0.31733,0.76615,0.23984,0.05297,0.86641,0.08519,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
990.0,991.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72779,0.50577,0.94147,0.07412,0.32001,0.67264,0.10758,0.31264,0.87268,0.16254,0.33003,0.33452,0.56081,0.40605,0.29539,0.54648,0.19865,0.13188,0.9051,0.92937,0.16356,0.38312,0.85446,0.31309,0.36178,0.63626,0.20474,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0]"
991.0,992.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72031,0.49591,0.96811,0.02811,0.30645,0.68756,0.02931,0.27258,0.881,0.11374,0.05834,0.11295,0.47859,0.09069,0.24224,0.75965,0.10934,0.02745,0.94829,0.96949,0.02486,0.34256,0.98092,0.26794,0.86399,0.35341,0.42166,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
992.0,993.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71979,0.50284,0.9645,0.01307,0.3055,0.68856,0.0098,0.25375,0.886,0.0908,0.01464,0.12514,0.4959,0.01422,0.18162,0.78526,0.03809,0.01358,0.94244,0.96384,0.01087,0.33265,0.98446,0.2569,0.41341,0.78652,0.41056,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
993.0,994.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72571,0.48532,0.9574,0.02251,0.31624,0.69154,0.03251,0.28219,0.886,0.12545,0.02651,0.09829,0.484,0.0495,0.19117,0.75129,0.04932,0.03023,0.93093,0.96158,0.04029,0.34031,0.94489,0.26543,0.83485,0.35635,0.5763,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1]"
994.0,995.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81996,0.55291,0.83822,0.14553,0.48716,0.83881,0.19241,0.36191,0.83607,0.22257,0.13942,0.3184,0.56513,0.32933,0.28874,0.65672,0.164,0.04528,0.73768,0.83275,0.14071,0.3376,0.84528,0.26242,0.35517,0.15113,0.74553,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8]"
995.0,996.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.91779,0.49354,0.72162,0.099,0.66457,0.9005,0.07818,0.3599,0.92552,0.22013,0.39124,0.32215,0.55269,0.43786,0.26674,0.47699,0.26356,0.06945,0.54861,0.71748,0.07208,0.27272,0.81348,0.19016,0.79538,0.40012,0.3808,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
996.0,997.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9337,0.58306,0.723,0.01362,0.69342,0.91045,0.01097,0.34668,0.98252,0.20402,0.02862,0.2663,0.57703,0.02858,0.22106,0.81765,0.08445,0.01834,0.55084,0.72821,0.02009,0.24117,0.82549,0.15504,0.52051,0.47051,0.33586,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
997.0,998.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93924,0.5693,0.71648,0.01362,0.70347,0.91841,0.00918,0.34508,0.98211,0.20207,0.0152,0.2421,0.56081,0.01231,0.20653,0.82026,0.06737,0.0114,0.54027,0.72369,0.0119,0.23442,0.82903,0.14751,0.67019,0.736,0.6191,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
998.0,999.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94096,0.56817,0.71992,0.04567,0.70659,0.91841,0.0354,0.37272,0.96921,0.23574,0.04237,0.24011,0.56892,0.05564,0.21566,0.77428,0.07811,0.01665,0.54584,0.72708,0.01279,0.23757,0.83397,0.15103,0.64738,0.70905,0.68078,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.6]"
999.0,1000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8436,0.57672,0.83264,0.25462,0.53004,0.79552,0.30255,0.45243,0.84605,0.33286,0.13232,0.25552,0.58298,0.13785,0.25469,0.75704,0.12398,0.12117,0.72862,0.87117,0.17901,0.34752,0.80571,0.27345,0.35689,0.35478,0.67988,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3]"
1000.0,1001.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84086,0.71005,0.78158,0.04907,0.52506,0.8,0.07396,0.33987,0.92427,0.19572,0.04432,0.48977,0.7036,0.0644,0.29082,0.87304,0.16644,0.03289,0.64583,0.79319,0.05835,0.28984,0.84174,0.20923,0.71082,0.09432,0.19233,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1001.0,1002.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81843,0.71964,0.78282,0.01505,0.48439,0.79105,0.01144,0.29661,0.9301,0.14302,0.02318,0.50665,0.71279,0.02292,0.26881,0.88505,0.14058,0.01348,0.64784,0.78924,0.0148,0.26145,0.87142,0.17762,0.64592,0.2992,0.32124,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1002.0,1003.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8233,0.71045,0.78672,0.01779,0.49322,0.79552,0.01373,0.30102,0.93135,0.14839,0.02806,0.49048,0.70414,0.02735,0.26881,0.88139,0.14058,0.01447,0.65417,0.79263,0.01265,0.26325,0.87565,0.17963,0.66461,0.41666,0.35414,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1003.0,1004.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82063,0.72598,0.77316,0.01724,0.48837,0.79204,0.02166,0.30422,0.92885,0.15229,0.03461,0.5178,0.72091,0.03552,0.28002,0.88139,0.15375,0.02299,0.63218,0.77963,0.02451,0.26416,0.8587,0.18063,0.54596,0.35211,0.40126,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1004.0,1005.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82574,0.69046,0.8015,0.04589,0.49764,0.79154,0.07074,0.36231,0.92344,0.22305,0.16793,0.56423,0.7301,0.4017,0.31988,0.45713,0.28211,0.05172,0.67813,0.7785,0.15001,0.39754,0.85587,0.32915,0.02216,0.98404,0.06056,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1005.0,1006.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52135,0.79814,0.53748,0.23432,0.20796,0.44975,0.26123,0.34148,0.64883,0.20158,0.32709,0.7554,0.87993,0.5808,0.45358,0.59298,0.35775,0.15604,0.29626,0.4666,0.40895,0.39438,0.56691,0.32564,0.37461,0.78406,0.06005,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8, 0.0, 0.0, 0.0, 0.0, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1006.0,1007.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32774,0.90162,0.44373,0.06224,0.40746,0.28209,0.07046,0.11756,0.69044,0.15278,0.19255,0.82688,0.87668,0.27553,0.50797,0.80198,0.42168,0.08798,0.16368,0.48072,0.17934,0.21639,0.54572,0.12744,0.22216,0.65747,0.20734,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1007.0,1008.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32956,0.85998,0.59137,0.0483,0.40417,0.27314,0.0653,0.12277,0.69668,0.14546,0.11768,0.75361,0.85775,0.12674,0.3639,0.89237,0.25234,0.05975,0.3374,0.59091,0.09597,0.22721,0.71245,0.13949,0.17316,0.35769,0.4653,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1008.0,1009.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33443,0.83408,0.64089,0.02438,0.39533,0.28259,0.02737,0.11396,0.71915,0.1191,0.01875,0.70803,0.83071,0.035,0.31532,0.93155,0.19524,0.01428,0.4177,0.6508,0.01927,0.20873,0.77533,0.11891,0.15622,0.22327,0.76948,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1009.0,1010.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33567,0.84273,0.64816,0.00978,0.39308,0.28856,0.00991,0.09313,0.71832,0.12008,0.01941,0.72326,0.83449,0.02033,0.3232,0.95193,0.20451,0.01398,0.42949,0.65306,0.03004,0.23261,0.79158,0.14551,0.50156,0.1483,0.47047,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0]"
1010.0,1011.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16504,0.68106,0.6658,0.32343,0.73162,0.0617,0.44537,0.23613,0.43622,0.45096,0.49168,0.54957,0.74471,0.50273,0.44486,0.64157,0.3475,0.21479,0.45808,0.6299,0.28002,0.35202,0.66158,0.27847,0.52912,0.63895,0.6194,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.0, 0.0, 0.0, 0.0, 0.7, 0.0, 0.0, 0.0, 0.0]"
1011.0,1012.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51056,0.62174,0.67226,0.11294,0.43683,0.48707,0.44822,0.31784,0.64592,0.205,0.28394,0.45918,0.55432,0.64988,0.5823,0.68076,0.50904,0.107,0.46856,0.6734,0.22928,0.28624,0.67783,0.20522,0.11869,0.87428,0.16493,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1012.0,1013.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.90351,0.40682,0.80232,0.04424,0.63867,0.87712,0.03494,0.34949,0.95548,0.20744,0.08152,0.06019,0.39692,0.06866,0.16003,0.69539,0.05956,0.03003,0.67946,0.81523,0.06564,0.28669,0.82549,0.20572,0.70273,0.61413,0.376,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1013.0,1014.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59907,0.77621,0.67278,0.0934,0.25777,0.52339,0.29248,0.34148,0.73121,0.19768,0.31522,0.67579,0.82043,0.61825,0.45939,0.68494,0.36458,0.13712,0.46941,0.67905,0.18211,0.28669,0.71881,0.20572,0.17309,0.75088,0.26059,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1014.0,1015.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40585,0.91006,0.53527,0.01516,0.26582,0.36219,0.02016,0.12798,0.74703,0.08641,0.0437,0.84173,0.90372,0.03572,0.35185,0.96917,0.23818,0.0221,0.24643,0.5474,0.02232,0.17133,0.71881,0.07727,0.48751,0.61834,0.22726,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1015.0,1016.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37675,0.89958,0.54708,0.03469,0.31858,0.34926,0.05806,0.11877,0.70833,0.13179,0.06322,0.82329,0.90372,0.08431,0.37178,0.93103,0.26161,0.02795,0.26559,0.54118,0.07105,0.20693,0.71881,0.11691,0.49591,0.20753,0.16697,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1016.0,1017.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21735,0.72528,0.28568,0.10295,0.60766,0.16617,0.11614,0.09153,0.62179,0.2333,0.17292,0.51657,0.73713,0.27868,0.34978,0.75965,0.23574,0.09313,0.20256,0.27279,0.17245,0.16727,0.49343,0.10486,0.58869,0.81506,0.63774,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1017.0,1018.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09214,0.57398,0.46759,0.17253,0.83471,0.05125,0.2076,0.05468,0.43206,0.45585,0.28161,0.29287,0.5792,0.27634,0.36514,0.69591,0.2538,0.16387,0.20992,0.49033,0.21579,0.2227,0.53653,0.13447,0.15178,0.72824,0.2847,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1018.0,1019.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14345,0.59896,0.53492,0.03985,0.74167,0.08956,0.04143,0.02543,0.62303,0.23184,0.02873,0.29429,0.59921,0.06044,0.23435,0.80825,0.10007,0.03795,0.24587,0.55926,0.13221,0.21459,0.66653,0.12544,0.49657,0.74563,0.87512,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3, 0.7, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
1019.0,1020.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10963,0.42853,0.3281,0.10438,0.80301,0.05622,0.14719,0.06068,0.54315,0.32554,0.10836,0.11408,0.43478,0.16286,0.19449,0.65307,0.09909,0.07599,0.11112,0.38071,0.13571,0.11185,0.50898,0.09383,0.87749,0.70329,0.77563,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.9, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
